year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,dep_hour
2024,1,12,5,1/12/2024,G4,3135,TYS,"Knoxville, TN",Tennessee,AUS,"Austin, TX",Texas,1315,1418,63,11,1429,1615,7,1457,1622,85,0,NULL,0,162,184,166,882,0,60,22,0,3,14
2024,3,17,7,3/17/2024,OO,3778,MSP,"Minneapolis, MN",Minnesota,MOT,"Minot, ND",North Dakota,1017,1015,0,51,1106,1215,4,1155,1219,24,0,NULL,0,98,124,69,449,24,0,0,0,0,10
2024,7,2,2,7/2/2024,WN,3526,STL,"St. Louis, MO",Missouri,PHL,"Philadelphia, PA",Pennsylvania,1935,1954,19,14,2008,2302,7,2245,2309,24,0,NULL,0,130,135,114,814,19,0,5,0,0,19
2024,4,7,7,4/7/2024,NK,1828,LAX,"Los Angeles, CA",California,ATL,"Atlanta, GA",Georgia,2349,30,41,15,45,721,9,700,730,30,0,NULL,0,251,240,216,1947,8,0,1,0,21,0
2024,3,14,4,3/14/2024,AA,1101,ORD,"Chicago, IL",Illinois,TPA,"Tampa, FL",Florida,1326,1323,0,12,1335,1654,9,1704,1703,-1,0,NULL,0,158,160,139,1012,0,0,0,0,0,13
2024,4,10,3,4/10/2024,9E,5252,JFK,"New York, NY",New York,SAV,"Savannah, GA",Georgia,800,754,0,19,813,1004,3,1035,1007,-28,0,NULL,0,155,133,111,718,0,0,0,0,0,7
2024,12,25,3,12/25/2024,9E,5003,LGA,"New York, NY",New York,TYS,"Knoxville, TN",Tennessee,1250,1244,0,24,1308,1445,5,1512,1450,-22,0,NULL,0,142,126,97,647,0,0,0,0,0,12
2024,12,5,4,12/5/2024,OO,5622,DEN,"Denver, CO",Colorado,LNK,"Lincoln, NE",Nebraska,1730,1723,0,19,1742,1945,5,2002,1950,-12,0,NULL,0,92,87,63,423,0,0,0,0,0,17
2024,1,17,3,1/17/2024,DL,1363,SAN,"San Diego, CA",California,SEA,"Seattle, WA",Washington,1855,1847,0,19,1906,2140,12,2211,2152,-19,0,NULL,0,196,185,154,1050,0,0,0,0,0,18
2024,5,4,6,5/4/2024,WN,3602,ONT,"Ontario, CA",California,DEN,"Denver, CO",Colorado,1120,1156,36,9,1205,1454,5,1435,1459,24,0,NULL,0,135,123,109,819,0,0,0,0,24,11
2024,7,17,3,7/17/2024,AA,1511,ORD,"Chicago, IL",Illinois,MIA,"Miami, FL",Florida,1220,1330,70,14,1344,1733,8,1627,1741,74,0,NULL,0,187,191,169,1197,0,0,43,0,31,13
2024,12,9,1,12/9/2024,AA,1770,FAT,"Fresno, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1238,1255,17,23,1318,1750,7,1747,1757,10,0,NULL,0,189,182,152,1313,0,0,0,0,0,12
2024,3,13,3,3/13/2024,OO,3427,SFO,"San Francisco, CA",California,SAN,"San Diego, CA",California,1620,1617,0,14,1631,1743,3,1754,1746,-8,0,NULL,0,94,89,72,447,0,0,0,0,0,16
2024,5,21,2,5/21/2024,AA,2130,PHL,"Philadelphia, PA",Pennsylvania,PHX,"Phoenix, AZ",Arizona,1744,1744,0,15,1759,1940,5,1950,1945,-5,0,NULL,0,306,301,281,2075,0,0,0,0,0,17
2024,7,4,4,7/4/2024,HA,107,KOA,"Kona, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,600,553,0,11,604,633,7,647,640,-7,0,NULL,0,47,47,29,163,0,0,0,0,0,5
2024,2,24,6,2/24/2024,WN,2960,SMF,"Sacramento, CA",California,LAS,"Las Vegas, NV",Nevada,1955,2008,13,12,2020,2120,4,2120,2124,4,0,NULL,0,85,76,60,397,0,0,0,0,0,20
2024,10,3,4,10/3/2024,DL,2114,MSP,"Minneapolis, MN",Minnesota,LAX,"Los Angeles, CA",California,1255,1253,0,24,1317,1438,13,1457,1451,-6,0,NULL,0,242,238,201,1535,0,0,0,0,0,12
2024,6,9,7,6/9/2024,MQ,3975,ORD,"Chicago, IL",Illinois,RAP,"Rapid City, SD",South Dakota,1242,1258,16,11,1309,1410,3,1406,1413,7,0,NULL,0,144,135,121,779,0,0,0,0,0,12
2024,7,22,1,7/22/2024,F9,1668,CVG,"Cincinnati, OH",Kentucky,TPA,"Tampa, FL",Florida,615,608,0,15,623,826,9,830,835,5,0,NULL,0,135,147,123,773,0,0,0,0,0,6
2024,5,8,3,5/8/2024,MQ,3337,DFW,"Dallas/Fort Worth, TX",Texas,ICT,"Wichita, KS",Kansas,1831,1843,12,14,1857,1950,3,1950,1953,3,0,NULL,0,79,70,53,328,0,0,0,0,0,18
2024,4,19,5,4/19/2024,DL,2638,AUS,"Austin, TX",Texas,DTW,"Detroit, MI",Michigan,1540,1656,76,16,1712,2026,23,1935,2049,74,0,NULL,0,175,173,134,1149,0,0,0,0,74,16
2024,9,26,4,9/26/2024,WN,4781,LAS,"Las Vegas, NV",Nevada,SJC,"San Jose, CA",California,1405,1400,0,18,1418,1516,3,1545,1519,-26,0,NULL,0,100,79,58,386,0,0,0,0,0,14
2024,10,24,4,10/24/2024,AS,386,SEA,"Seattle, WA",Washington,MSP,"Minneapolis, MN",Minnesota,1845,1905,20,22,1927,5,5,2359,10,11,0,NULL,0,194,185,158,1399,0,0,0,0,0,19
2024,1,1,1,1/1/2024,DL,2535,SLC,"Salt Lake City, UT",Utah,SNA,"Santa Ana, CA",California,1531,1525,0,20,1545,1610,7,1636,1617,-19,0,NULL,0,125,112,85,588,0,0,0,0,0,15
2024,2,28,3,2/28/2024,B6,2924,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,2236,2233,0,29,2302,648,16,700,704,4,0,NULL,0,324,331,286,2475,0,0,0,0,0,22
2024,7,9,2,7/9/2024,DL,391,ATL,"Atlanta, GA",Georgia,RNO,"Reno, NV",Nevada,1933,1951,18,18,2009,2120,5,2108,2125,17,0,NULL,0,275,274,251,1993,12,2,0,0,3,19
2024,4,11,4,4/11/2024,NK,2048,LAS,"Las Vegas, NV",Nevada,LAX,"Los Angeles, CA",California,2334,2328,0,15,2343,28,8,53,36,-17,0,NULL,0,79,68,45,236,0,0,0,0,0,23
2024,7,14,7,7/14/2024,NK,2701,DFW,"Dallas/Fort Worth, TX",Texas,LAS,"Las Vegas, NV",Nevada,1210,1217,7,17,1234,1249,13,1305,1302,-3,0,NULL,0,175,165,135,1055,0,0,0,0,0,12
2024,6,30,7,6/30/2024,9E,5114,RDU,"Raleigh/Durham, NC",North Carolina,BNA,"Nashville, TN",Tennessee,725,715,0,15,730,737,13,810,750,-20,0,NULL,0,105,95,67,442,0,0,0,0,0,7
2024,9,12,4,9/12/2024,AA,2111,DFW,"Dallas/Fort Worth, TX",Texas,SFO,"San Francisco, CA",California,2105,2129,24,19,2148,2300,32,2255,2332,37,0,NULL,0,230,243,192,1464,24,0,13,0,0,21
2024,1,31,3,1/31/2024,AA,1828,DFW,"Dallas/Fort Worth, TX",Texas,FAT,"Fresno, CA",California,817,811,0,11,822,923,7,953,930,-23,0,NULL,0,216,199,181,1313,0,0,0,0,0,8
2024,1,29,1,1/29/2024,WN,169,ALB,"Albany, NY",New York,MCO,"Orlando, FL",Florida,1605,1644,39,10,1654,1919,6,1910,1925,15,0,NULL,0,185,161,145,1073,3,0,0,0,12,16
2024,9,3,2,9/3/2024,OH,5334,PHL,"Philadelphia, PA",Pennsylvania,TYS,"Knoxville, TN",Tennessee,1412,1402,0,25,1427,1551,5,1605,1556,-9,0,NULL,0,113,114,84,554,0,0,0,0,0,14
2024,5,24,5,5/24/2024,WN,4704,PHX,"Phoenix, AZ",Arizona,STL,"St. Louis, MO",Missouri,2055,2104,9,10,2114,129,7,145,136,-9,0,NULL,0,170,152,135,1262,0,0,0,0,0,21
2024,6,18,2,6/18/2024,OO,3789,SEA,"Seattle, WA",Washington,SJC,"San Jose, CA",California,1135,1155,20,40,1235,1414,3,1355,1417,22,0,NULL,0,140,142,99,696,0,20,2,0,0,11
2024,8,1,4,8/1/2024,DL,2162,BHM,"Birmingham, AL",Alabama,ATL,"Atlanta, GA",Georgia,520,516,0,14,530,703,6,724,709,-15,0,NULL,0,64,53,33,134,0,0,0,0,0,5
2024,4,7,7,4/7/2024,AA,2208,PBI,"West Palm Beach/Palm Beach, FL",Florida,CLT,"Charlotte, NC",North Carolina,1345,1341,0,36,1417,1545,5,1545,1550,5,0,NULL,0,120,129,88,590,0,0,0,0,0,13
2024,5,26,7,5/26/2024,OH,5463,CLT,"Charlotte, NC",North Carolina,RIC,"Richmond, VA",Virginia,1441,1519,38,23,1542,1624,4,1600,1628,28,0,NULL,0,79,69,42,257,12,0,0,0,16,15
2024,9,21,6,9/21/2024,DL,1282,LAS,"Las Vegas, NV",Nevada,MSP,"Minneapolis, MN",Minnesota,605,601,0,14,615,1051,4,1114,1055,-19,0,NULL,0,189,174,156,1299,0,0,0,0,0,6
2024,4,29,1,4/29/2024,F9,3021,ATL,"Atlanta, GA",Georgia,DFW,"Dallas/Fort Worth, TX",Texas,1837,1948,71,20,2008,2103,14,2028,2117,49,0,NULL,0,171,149,115,731,0,0,0,0,49,19
2024,11,30,6,11/30/2024,HA,204,LIH,"Lihue, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1110,1103,0,8,1111,1131,6,1152,1137,-15,0,NULL,0,42,34,20,102,0,0,0,0,0,11
2024,4,22,1,4/22/2024,UA,1592,OMA,"Omaha, NE",Nebraska,DEN,"Denver, CO",Colorado,1410,1401,0,20,1421,1436,9,1452,1445,-7,0,NULL,0,102,104,75,472,0,0,0,0,0,14
2024,8,11,7,8/11/2024,DL,2695,MSP,"Minneapolis, MN",Minnesota,MSY,"New Orleans, LA",Louisiana,1423,1516,53,15,1531,1743,4,1707,1747,40,0,NULL,0,164,151,132,1039,40,0,0,0,0,15
2024,8,24,6,8/24/2024,WN,3611,DAL,"Dallas, TX",Texas,PHX,"Phoenix, AZ",Arizona,1000,957,0,20,1017,1017,4,1030,1021,-9,0,NULL,0,150,144,120,879,0,0,0,0,0,9
2024,5,4,6,5/4/2024,OO,3926,DTW,"Detroit, MI",Michigan,ELM,"Elmira/Corning, NY",New York,1223,1213,0,16,1229,1322,4,1338,1326,-12,0,NULL,0,75,73,53,332,0,0,0,0,0,12
2024,4,23,2,4/23/2024,9E,5492,LGA,"New York, NY",New York,PVD,"Providence, RI",Rhode Island,2150,2139,0,18,2157,2230,6,2257,2236,-21,0,NULL,0,67,57,33,143,0,0,0,0,0,21
2024,9,10,2,9/10/2024,OO,4957,DFW,"Dallas/Fort Worth, TX",Texas,ICT,"Wichita, KS",Kansas,1420,1413,0,20,1433,1526,5,1546,1531,-15,0,NULL,0,86,78,53,328,0,0,0,0,0,14
2024,5,22,3,5/22/2024,WN,4994,MSY,"New Orleans, LA",Louisiana,TPA,"Tampa, FL",Florida,1255,1348,53,10,1358,1608,5,1530,1613,43,0,NULL,0,95,85,70,488,0,0,0,0,43,13
2024,2,20,2,2/20/2024,DL,823,ATL,"Atlanta, GA",Georgia,SFO,"San Francisco, CA",California,1515,1525,10,17,1542,1809,5,1745,1814,29,0,NULL,0,330,349,327,2139,0,0,29,0,0,15
2024,7,19,5,7/19/2024,WN,1463,SAN,"San Diego, CA",California,OAK,"Oakland, CA",California,1740,1759,19,23,1822,1923,3,1910,1926,16,0,NULL,0,90,87,61,446,5,0,0,0,11,17
2024,10,22,2,10/22/2024,AA,2758,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,2308,2302,0,18,2320,439,13,520,452,-28,0,NULL,0,252,230,199,1744,0,0,0,0,0,23
2024,3,18,1,3/18/2024,WN,1527,OGG,"Kahului, HI",Hawaii,HNL,"Honolulu, HI",Hawaii,1905,1902,0,9,1911,1936,5,1950,1941,-9,0,NULL,0,45,39,25,100,0,0,0,0,0,19
2024,10,1,2,10/1/2024,F9,3517,TPA,"Tampa, FL",Florida,DEN,"Denver, CO",Colorado,1111,1113,2,27,1140,1303,16,1314,1319,5,0,NULL,0,243,246,203,1506,0,0,0,0,0,11
2024,10,2,3,10/2/2024,YX,5615,BOS,"Boston, MA",Massachusetts,SDF,"Louisville, KY",Kentucky,935,930,0,10,940,1143,8,1209,1151,-18,0,NULL,0,154,141,123,829,0,0,0,0,0,9
2024,7,1,1,7/1/2024,WN,5037,BNA,"Nashville, TN",Tennessee,SAV,"Savannah, GA",Georgia,1620,1616,0,20,1636,1837,4,1845,1841,-4,0,NULL,0,85,85,61,417,0,0,0,0,0,16
2024,5,21,2,5/21/2024,NK,667,BWI,"Baltimore, MD",Maryland,DFW,"Dallas/Fort Worth, TX",Texas,2202,2245,43,11,2256,47,7,20,54,34,0,NULL,0,198,189,171,1217,0,0,34,0,0,22
2024,9,2,1,9/2/2024,OO,4882,SEA,"Seattle, WA",Washington,LAX,"Los Angeles, CA",California,1646,1636,0,17,1653,1906,10,1940,1916,-24,0,NULL,0,174,160,133,954,0,0,0,0,0,16
2024,5,1,3,5/1/2024,AA,2622,BDL,"Hartford, CT",Connecticut,CLT,"Charlotte, NC",North Carolina,951,952,1,9,1001,1136,4,1207,1140,-27,0,NULL,0,136,108,95,644,0,0,0,0,0,9
2024,12,21,6,12/21/2024,AA,1887,CLT,"Charlotte, NC",North Carolina,LAX,"Los Angeles, CA",California,1503,1531,28,13,1544,1716,6,1729,1722,-7,0,NULL,0,326,291,272,2125,0,0,0,0,0,15
2024,8,19,1,8/19/2024,AA,1158,PHX,"Phoenix, AZ",Arizona,CLT,"Charlotte, NC",North Carolina,620,619,0,12,631,1302,8,1331,1310,-21,0,NULL,0,251,231,211,1773,0,0,0,0,0,6
2024,11,10,7,11/10/2024,AA,1735,CLT,"Charlotte, NC",North Carolina,GRR,"Grand Rapids, MI",Michigan,1625,1621,0,12,1633,1754,5,1819,1759,-20,0,NULL,0,114,98,81,583,0,0,0,0,0,16
2024,3,23,6,3/23/2024,WN,302,OAK,"Oakland, CA",California,PHX,"Phoenix, AZ",Arizona,1330,1337,7,12,1349,1516,7,1525,1523,-2,0,NULL,0,115,106,87,646,0,0,0,0,0,13
2024,8,5,1,8/5/2024,NK,3259,PIT,"Pittsburgh, PA",Pennsylvania,IAH,"Houston, TX",Texas,1143,1140,0,12,1152,1317,42,1344,1359,15,0,NULL,0,181,199,145,1117,0,0,15,0,0,11
2024,4,25,4,4/25/2024,WN,3335,MDW,"Chicago, IL",Illinois,MSP,"Minneapolis, MN",Minnesota,740,735,0,9,744,850,8,905,858,-7,0,NULL,0,85,83,66,349,0,0,0,0,0,7
2024,3,18,1,3/18/2024,AA,1295,FSD,"Sioux Falls, SD",South Dakota,DFW,"Dallas/Fort Worth, TX",Texas,1310,1315,5,12,1327,1506,12,1532,1518,-14,0,NULL,0,142,123,99,737,0,0,0,0,0,13
2024,10,25,5,10/25/2024,9E,5247,CHA,"Chattanooga, TN",Tennessee,DTW,"Detroit, MI",Michigan,1725,1719,0,18,1737,1900,11,1915,1911,-4,0,NULL,0,110,112,83,505,0,0,0,0,0,17
2024,9,6,5,9/6/2024,AS,1226,SEA,"Seattle, WA",Washington,SJC,"San Jose, CA",California,650,641,0,24,705,850,5,904,855,-9,0,NULL,0,134,134,105,696,0,0,0,0,0,6
2024,10,9,3,10/9/2024,B6,53,JFK,"New York, NY",New York,PBI,"West Palm Beach/Palm Beach, FL",Florida,1355,1354,0,19,1413,1712,3,1705,1715,10,0,NULL,0,190,201,179,1028,0,0,0,0,0,13
2024,6,6,4,6/6/2024,AA,2976,ORD,"Chicago, IL",Illinois,CLT,"Charlotte, NC",North Carolina,2038,2146,68,14,2200,20,10,2347,30,43,0,NULL,0,129,104,80,599,43,0,0,0,0,21
2024,10,26,6,10/26/2024,OO,3860,MSP,"Minneapolis, MN",Minnesota,RST,"Rochester, MN",Minnesota,2140,2136,0,14,2150,2209,2,2224,2211,-13,0,NULL,0,44,35,19,76,0,0,0,0,0,21
2024,6,1,6,6/1/2024,DL,1041,DTW,"Detroit, MI",Michigan,DFW,"Dallas/Fort Worth, TX",Texas,1250,1254,4,10,1304,1458,10,1441,1508,27,0,NULL,0,171,194,174,986,0,0,27,0,0,12
2024,8,18,7,8/18/2024,WN,2303,BDL,"Hartford, CT",Connecticut,BNA,"Nashville, TN",Tennessee,2010,2151,101,16,2207,2315,6,2135,2321,106,0,NULL,0,145,150,128,852,0,15,5,0,86,21
2024,8,20,2,8/20/2024,UA,1276,IAH,"Houston, TX",Texas,ORD,"Chicago, IL",Illinois,1005,1001,0,19,1020,1225,9,1252,1234,-18,0,NULL,0,167,153,125,925,0,0,0,0,0,10
2024,4,21,7,4/21/2024,MQ,3785,ILM,"Wilmington, NC",North Carolina,DFW,"Dallas/Fort Worth, TX",Texas,645,644,0,17,701,849,15,910,904,-6,0,NULL,0,205,200,168,1106,0,0,0,0,0,6
2024,11,9,6,11/9/2024,UA,1499,IAH,"Houston, TX",Texas,EWR,"Newark, NJ",New Jersey,1200,1209,9,20,1229,1611,7,1625,1618,-7,0,NULL,0,205,189,162,1400,0,0,0,0,0,12
2024,6,4,2,6/4/2024,F9,3389,ISP,"Islip, NY",New York,FLL,"Fort Lauderdale, FL",Florida,903,853,0,26,919,1142,7,1207,1149,-18,0,NULL,0,184,176,143,1092,0,0,0,0,0,8
2024,12,17,2,12/17/2024,DL,1093,PBI,"West Palm Beach/Palm Beach, FL",Florida,BOS,"Boston, MA",Massachusetts,1115,1108,0,13,1121,1356,5,1422,1401,-21,0,NULL,0,187,173,155,1197,0,0,0,0,0,11
2024,8,4,7,8/4/2024,DL,2026,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,1257,1253,0,16,1309,1405,4,1422,1409,-13,0,NULL,0,85,76,56,356,0,0,0,0,0,12
2024,8,22,4,8/22/2024,AA,2360,DFW,"Dallas/Fort Worth, TX",Texas,TUL,"Tulsa, OK",Oklahoma,1639,1637,0,13,1650,1735,5,1745,1740,-5,0,NULL,0,66,63,45,237,0,0,0,0,0,16
2024,5,25,6,5/25/2024,UA,447,LAX,"Los Angeles, CA",California,SFO,"San Francisco, CA",California,1045,1052,7,16,1108,1202,5,1220,1207,-13,0,NULL,0,95,75,54,337,0,0,0,0,0,10
2024,12,21,6,12/21/2024,DL,1102,SLC,"Salt Lake City, UT",Utah,SBA,"Santa Barbara, CA",California,1120,1117,0,18,1135,1218,6,1230,1224,-6,0,NULL,0,130,127,103,615,0,0,0,0,0,11
2024,10,4,5,10/4/2024,MQ,3714,DFW,"Dallas/Fort Worth, TX",Texas,TXK,"Texarkana, AR",Arkansas,1938,1937,0,20,1957,2029,3,2038,2032,-6,0,NULL,0,60,55,32,181,0,0,0,0,0,19
2024,5,2,4,5/2/2024,WN,5045,ONT,"Ontario, CA",California,OAK,"Oakland, CA",California,610,610,0,11,621,715,5,730,720,-10,0,NULL,0,80,70,54,362,0,0,0,0,0,6
2024,3,5,2,3/5/2024,UA,540,DEN,"Denver, CO",Colorado,SAN,"San Diego, CA",California,1945,1941,0,15,1956,2107,3,2118,2110,-8,0,NULL,0,153,149,131,853,0,0,0,0,0,19
2024,9,1,7,9/1/2024,OO,4068,ATL,"Atlanta, GA",Georgia,DHN,"Dothan, AL",Alabama,2055,2051,0,12,2103,2037,3,2057,2040,-17,0,NULL,0,62,49,34,170,0,0,0,0,0,20
2024,3,1,5,3/1/2024,UA,1636,HDN,"Hayden, CO",Colorado,DEN,"Denver, CO",Colorado,710,701,0,11,712,739,7,817,746,-31,0,NULL,0,67,45,27,141,0,0,0,0,0,7
2024,4,20,6,4/20/2024,OO,5255,DEN,"Denver, CO",Colorado,MAF,"Midland/Odessa, TX",Texas,1330,1326,0,21,1347,1615,6,1623,1621,-2,0,NULL,0,113,115,88,563,0,0,0,0,0,13
2024,12,26,4,12/26/2024,OH,5571,CLT,"Charlotte, NC",North Carolina,GSP,"Greer, SC",South Carolina,1704,1706,2,21,1727,1747,3,1755,1750,-5,0,NULL,0,51,44,20,75,0,0,0,0,0,17
2024,5,19,7,5/19/2024,UA,1299,LAS,"Las Vegas, NV",Nevada,DEN,"Denver, CO",Colorado,1945,1953,8,21,2014,2231,5,2244,2236,-8,0,NULL,0,119,103,77,628,0,0,0,0,0,19
2024,2,20,2,2/20/2024,UA,2611,SFO,"San Francisco, CA",California,RNO,"Reno, NV",Nevada,1655,1651,0,25,1716,1753,5,1806,1758,-8,0,NULL,0,71,67,37,192,0,0,0,0,0,16
2024,6,5,3,6/5/2024,YX,4484,BUF,"Buffalo, NY",New York,LGA,"New York, NY",New York,633,633,0,20,653,749,5,755,754,-1,0,NULL,0,82,81,56,292,0,0,0,0,0,6
2024,1,11,4,1/11/2024,OO,5603,ORD,"Chicago, IL",Illinois,FNT,"Flint, MI",Michigan,1955,1955,0,66,2101,2239,4,2214,2243,29,0,NULL,0,79,108,38,223,0,0,29,0,0,19
2024,5,24,5,5/24/2024,NK,1844,DTW,"Detroit, MI",Michigan,LAX,"Los Angeles, CA",California,740,732,0,12,744,926,6,942,932,-10,0,NULL,0,302,300,282,1979,0,0,0,0,0,7
2024,2,28,3,2/28/2024,YX,3469,EWR,"Newark, NJ",New Jersey,RDU,"Raleigh/Durham, NC",North Carolina,1206,1155,0,12,1207,1346,5,1356,1351,-5,0,NULL,0,110,116,99,416,0,0,0,0,0,11
2024,4,4,4,4/4/2024,DL,2477,SLC,"Salt Lake City, UT",Utah,SNA,"Santa Ana, CA",California,1105,1103,0,13,1116,1152,33,1209,1225,16,0,NULL,0,124,142,96,588,0,0,16,0,0,11
2024,8,9,5,8/9/2024,WN,1896,MCO,"Orlando, FL",Florida,ORF,"Norfolk, VA",Virginia,1030,1028,0,16,1044,1222,3,1225,1225,0,0,NULL,0,115,117,98,655,0,0,0,0,0,10
2024,3,4,1,3/4/2024,AA,2254,ORD,"Chicago, IL",Illinois,LAS,"Las Vegas, NV",Nevada,1011,1009,0,22,1031,1206,5,1227,1211,-16,0,NULL,0,256,242,215,1514,0,0,0,0,0,10
2024,8,3,6,8/3/2024,DL,2461,BOS,"Boston, MA",Massachusetts,RSW,"Fort Myers, FL",Florida,1530,1530,0,30,1600,1856,14,1904,1910,6,0,NULL,0,214,220,176,1249,0,0,0,0,0,15
2024,5,21,2,5/21/2024,F9,3483,PHX,"Phoenix, AZ",Arizona,LAS,"Las Vegas, NV",Nevada,1037,1033,0,11,1044,1142,28,1158,1210,12,0,NULL,0,81,97,58,255,0,0,0,0,0,10
2024,5,2,4,5/2/2024,AA,2141,MIA,"Miami, FL",Florida,SJU,"San Juan, PR",Puerto Rico,830,823,0,12,835,1100,5,1100,1105,5,0,NULL,0,150,162,145,1045,0,0,0,0,0,8
2024,1,28,7,1/28/2024,AA,665,MTJ,"Montrose/Delta, CO",Colorado,DFW,"Dallas/Fort Worth, TX",Texas,1441,1437,0,11,1448,1725,13,1744,1738,-6,0,NULL,0,123,121,97,722,0,0,0,0,0,14
2024,12,20,5,12/20/2024,AA,2119,DFW,"Dallas/Fort Worth, TX",Texas,MCO,"Orlando, FL",Florida,713,707,0,13,720,1024,11,1052,1035,-17,0,NULL,0,159,148,124,985,0,0,0,0,0,7
2024,12,10,2,12/10/2024,UA,2259,SFO,"San Francisco, CA",California,BOS,"Boston, MA",Massachusetts,1100,1055,0,28,1123,1927,8,1938,1935,-3,0,NULL,0,338,340,304,2704,0,0,0,0,0,10
2024,10,14,1,10/14/2024,WN,4505,SJC,"San Jose, CA",California,LGB,"Long Beach, CA",California,1945,1940,0,17,1957,2052,4,2100,2056,-4,0,NULL,0,75,76,55,324,0,0,0,0,0,19
2024,5,21,2,5/21/2024,UA,1003,DEN,"Denver, CO",Colorado,CHS,"Charleston, SC",South Carolina,957,952,0,24,1016,1459,5,1514,1504,-10,0,NULL,0,197,192,163,1449,0,0,0,0,0,9
2024,7,21,7,7/21/2024,OO,4264,MSP,"Minneapolis, MN",Minnesota,ABR,"Aberdeen, SD",South Dakota,2140,2141,1,23,2204,2245,4,2255,2249,-6,0,NULL,0,75,68,41,257,0,0,0,0,0,21
2024,6,11,2,6/11/2024,UA,2419,SMF,"Sacramento, CA",California,ORD,"Chicago, IL",Illinois,1410,1405,0,12,1417,1950,12,2017,2002,-15,0,NULL,0,247,237,213,1781,0,0,0,0,0,14
2024,4,20,6,4/20/2024,DL,516,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,1159,1153,0,21,1214,1456,27,1511,1523,12,0,NULL,0,372,390,342,2475,0,0,0,0,0,11
2024,6,28,5,6/28/2024,OO,3445,LAX,"Los Angeles, CA",California,SJC,"San Jose, CA",California,1217,1213,0,15,1228,1316,4,1335,1320,-15,0,NULL,0,78,67,48,308,0,0,0,0,0,12
2024,3,4,1,3/4/2024,G4,427,CVG,"Cincinnati, OH",Kentucky,PIE,"St. Petersburg, FL",Florida,1410,1359,0,8,1407,1556,4,1623,1600,-23,0,NULL,0,133,121,109,776,0,0,0,0,0,13
2024,10,8,2,10/8/2024,MQ,3596,DFW,"Dallas/Fort Worth, TX",Texas,MGM,"Montgomery, AL",Alabama,1235,1232,0,22,1254,1414,2,1431,1416,-15,0,NULL,0,116,104,80,622,0,0,0,0,0,12
2024,11,3,7,11/3/2024,OO,6271,DFW,"Dallas/Fort Worth, TX",Texas,SAF,"Santa Fe, NM",New Mexico,2053,53,240,22,115,152,6,2158,158,240,0,NULL,0,125,125,97,551,0,240,0,0,0,0
2024,6,20,4,6/20/2024,WN,4426,MCO,"Orlando, FL",Florida,ISP,"Islip, NY",New York,725,724,0,18,742,1002,6,1005,1008,3,0,NULL,0,160,164,140,971,0,0,0,0,0,7
2024,1,13,6,1/13/2024,WN,2136,BNA,"Nashville, TN",Tennessee,SAN,"San Diego, CA",California,850,858,8,10,908,1123,5,1130,1128,-2,0,NULL,0,280,270,255,1751,0,0,0,0,0,8
2024,1,9,2,1/9/2024,WN,2291,ELP,"El Paso, TX",Texas,DAL,"Dallas, TX",Texas,950,950,0,9,959,1216,5,1230,1221,-9,0,NULL,0,100,91,77,562,0,0,0,0,0,9
2024,4,15,1,4/15/2024,OO,6236,TYR,"Tyler, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,620,610,0,34,644,721,24,722,745,23,0,NULL,0,62,95,37,102,0,0,23,0,0,6
2024,3,26,2,3/26/2024,AA,2610,DFW,"Dallas/Fort Worth, TX",Texas,CVG,"Cincinnati, OH",Kentucky,900,854,0,21,915,1158,6,1213,1204,-9,0,NULL,0,133,130,103,812,0,0,0,0,0,8
2024,1,24,3,1/24/2024,YX,3575,EWR,"Newark, NJ",New Jersey,ORF,"Norfolk, VA",Virginia,1320,1310,0,17,1327,1418,3,1445,1421,-24,0,NULL,0,85,71,51,284,0,0,0,0,0,13
2024,8,9,5,8/9/2024,DL,2535,DTW,"Detroit, MI",Michigan,PBI,"West Palm Beach/Palm Beach, FL",Florida,1015,1006,0,30,1036,1333,59,1305,1432,87,0,NULL,0,170,266,177,1086,0,0,87,0,0,10
2024,8,16,5,8/16/2024,AA,1146,PHX,"Phoenix, AZ",Arizona,DFW,"Dallas/Fort Worth, TX",Texas,1222,1223,1,9,1232,1626,10,1651,1636,-15,0,NULL,0,149,133,114,868,0,0,0,0,0,12
2024,4,2,2,4/2/2024,DL,1605,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,ATL,"Atlanta, GA",Georgia,1500,1449,0,17,1506,1842,11,1911,1853,-18,0,NULL,0,251,244,216,1599,0,0,0,0,0,14
